timestamp,symbol,version,total_trades,wins,losses,win_rate,net_return,max_drawdown,final_portfolio_value
2026-03-27T08:30:34.324060,CLM,v1,0,0,0,0.00,96.36,0.00,19636.22
2026-03-27T08:30:36.927114,CLM,v1,0,0,0,0.00,96.36,0.00,19636.22
2026-03-27T08:30:39.178087,CLM,v1,0,0,0,0.00,96.36,0.00,19636.22
2026-03-27T08:30:41.409179,CLM,v1,0,0,0,0.00,96.36,0.00,19636.22
2026-03-27T08:30:43.568590,CLM,v1,0,0,0,0.00,96.36,0.00,19636.22
2026-03-27T08:30:45.813783,CLM,v1,0,0,0,0.00,96.36,0.00,19636.22
2026-03-27T08:30:48.133752,CLM,v1,0,0,0,0.00,96.36,0.00,19636.22
2026-03-27T08:30:50.425158,CLM,v1,0,0,0,0.00,96.36,0.00,19636.22
2026-03-27T08:30:52.731936,CLM,v1,0,0,0,0.00,96.36,0.00,19636.22
2026-03-27T08:30:54.984503,CLM,v1,0,0,0,0.00,96.36,0.00,19636.22
2026-03-27T08:30:57.436647,CLM,v1,0,0,0,0.00,96.36,0.00,19636.22
2026-03-27T08:30:59.751183,CLM,v1,0,0,0,0.00,97.38,0.00,19738.43
2026-03-27T08:31:02.208928,CLM,v1,0,0,0,0.00,97.38,0.00,19738.43
2026-03-27T08:31:04.518170,CLM,v1,0,0,0,0.00,97.38,0.00,19738.43
2026-03-27T08:31:06.859395,CLM,v1,0,0,0,0.00,97.38,0.00,19738.43
2026-03-27T08:31:09.217937,CLM,v1,0,0,0,0.00,97.38,0.00,19738.43
2026-03-27T08:31:11.436733,CLM,v1,0,0,0,0.00,97.38,0.00,19738.43
2026-03-27T08:31:13.729409,CLM,v1,0,0,0,0.00,97.38,0.00,19738.43
2026-03-27T08:31:16.028898,CLM,v1,0,0,0,0.00,97.38,0.00,19738.43
2026-03-27T08:31:18.083530,CLM,v1,0,0,0,0.00,97.38,0.00,19738.43
2026-03-27T08:31:20.411488,CLM,v1,0,0,0,0.00,97.90,0.00,19789.53
2026-03-27T08:31:22.831543,CLM,v1,0,0,0,0.00,97.90,0.00,19789.53
2026-03-27T08:31:25.355531,CLM,v1,0,0,0,0.00,97.90,0.00,19789.53
2026-03-27T08:31:27.690366,CLM,v1,0,0,0,0.00,97.90,0.00,19789.53
2026-03-27T08:31:29.986933,CLM,v1,0,0,0,0.00,97.90,0.00,19789.53
2026-03-27T08:31:32.520861,CLM,v1,0,0,0,0.00,97.90,0.00,19789.53
2026-03-27T08:31:34.833446,CLM,v1,0,0,0,0.00,97.90,0.00,19789.53
2026-03-27T08:31:37.302660,CLM,v1,0,0,0,0.00,97.90,0.00,19789.53
2026-03-27T08:31:39.561789,CLM,v1,0,0,0,0.00,97.90,0.00,19789.53
2026-03-27T08:31:41.772817,CLM,v1,0,0,0,0.00,97.90,0.00,19789.53
2026-03-27T08:31:44.144222,CLM,v1,0,0,0,0.00,97.38,0.00,19738.43
2026-03-27T08:31:46.498061,CLM,v1,0,0,0,0.00,97.38,0.00,19738.43
2026-03-27T08:31:48.742473,CLM,v1,0,0,0,0.00,97.90,0.00,19789.53
2026-03-27T08:31:51.152799,CLM,v1,0,0,0,0.00,97.38,0.00,19738.43
2026-03-27T08:31:53.394414,CLM,v1,0,0,0,0.00,98.39,0.00,19838.59
2026-03-27T08:31:55.716580,CLM,v1,0,0,0,0.00,98.39,0.00,19838.59
2026-03-27T08:31:58.067427,CLM,v1,0,0,0,0.00,98.39,0.00,19838.59
2026-03-27T08:32:00.555060,CLM,v1,0,0,0,0.00,98.39,0.00,19838.59
2026-03-27T08:32:02.951295,CLM,v1,0,0,0,0.00,98.39,0.00,19838.59
2026-03-27T08:32:05.039149,CLM,v1,0,0,0,0.00,98.39,0.00,19838.59
2026-03-27T08:32:07.211333,CLM,v1,0,0,0,0.00,98.39,0.00,19838.59
2026-03-27T08:32:09.573051,CLM,v1,0,0,0,0.00,98.39,0.00,19838.59
2026-03-27T08:32:11.964533,CLM,v1,0,0,0,0.00,98.39,0.00,19838.59
2026-03-27T08:32:14.057273,CLM,v1,0,0,0,0.00,98.39,0.00,19838.59
2026-03-27T08:32:16.316443,CLM,v1,0,0,0,0.00,98.39,0.00,19838.59
2026-03-27T08:32:18.783710,CLM,v1,0,0,0,0.00,98.39,0.00,19838.59
2026-03-27T08:32:21.106043,CLM,v1,0,0,0,0.00,98.39,0.00,19838.59
2026-03-27T08:32:23.495384,CLM,v1,0,0,0,0.00,98.39,0.00,19838.59
2026-03-27T08:32:25.897932,CLM,v1,0,0,0,0.00,98.39,0.00,19838.59
2026-03-27T08:32:28.205298,CLM,v1,0,0,0,0.00,98.39,0.00,19838.59
2026-03-27T08:32:30.706427,CLM,v1,0,0,0,0.00,98.39,0.00,19838.59
2026-03-27T08:32:32.727288,CLM,v1,0,0,0,0.00,98.39,0.00,19838.59
2026-03-27T08:32:34.977150,CLM,v1,0,0,0,0.00,98.39,0.00,19838.59
2026-03-27T08:32:37.370292,CLM,v1,0,0,0,0.00,98.39,0.00,19838.59
2026-03-27T08:32:39.759192,CLM,v1,0,0,0,0.00,98.39,0.00,19838.59
2026-03-27T08:32:42.054303,CLM,v1,0,0,0,0.00,98.39,0.00,19838.59
2026-03-27T08:32:44.381990,CLM,v1,0,0,0,0.00,98.39,0.00,19838.59
2026-03-27T08:32:46.621423,CLM,v1,0,0,0,0.00,98.39,0.00,19838.59
2026-03-27T08:32:48.961961,CLM,v1,0,0,0,0.00,98.39,0.00,19838.59
2026-03-27T08:32:51.411982,CLM,v1,0,0,0,0.00,98.39,0.00,19838.59
2026-03-27T08:32:53.759494,CLM,v1,0,0,0,0.00,98.39,0.00,19838.59
2026-03-27T08:32:56.133464,CLM,v1,0,0,0,0.00,98.39,0.00,19838.59
2026-03-27T08:32:58.371308,CLM,v1,0,0,0,0.00,98.39,0.00,19838.59
2026-03-27T08:33:00.720498,CLM,v1,0,0,0,0.00,98.39,0.00,19838.59
2026-03-27T08:33:03.255725,CLM,v1,0,0,0,0.00,98.39,0.00,19838.59
2026-03-27T08:33:05.598595,CLM,v1,0,0,0,0.00,98.39,0.00,19838.59
2026-03-27T08:33:08.031913,CLM,v1,0,0,0,0.00,97.38,0.00,19738.43
2026-03-27T08:33:10.311693,CLM,v1,0,0,0,0.00,97.38,0.00,19738.43
2026-03-27T08:33:12.626826,CLM,v1,0,0,0,0.00,97.38,0.00,19738.43
2026-03-27T08:33:14.894267,CLM,v1,0,0,0,0.00,97.38,0.00,19738.43
2026-03-27T08:33:17.150960,CLM,v1,0,0,0,0.00,97.38,0.00,19738.43
2026-03-27T08:33:19.450755,CLM,v1,0,0,0,0.00,97.38,0.00,19738.43
2026-03-27T08:33:21.832886,CLM,v1,0,0,0,0.00,97.38,0.00,19738.43
2026-03-27T08:33:24.104031,CLM,v1,0,0,0,0.00,97.38,0.00,19738.43
2026-03-27T08:33:26.309639,CLM,v1,0,0,0,0.00,97.38,0.00,19738.43
2026-03-27T08:33:28.817436,CLM,v1,0,0,0,0.00,97.38,0.00,19738.43
2026-03-27T08:33:31.185409,CLM,v1,0,0,0,0.00,97.38,0.00,19738.43
2026-03-27T08:33:33.563994,CLM,v1,0,0,0,0.00,97.38,0.00,19738.43
2026-03-27T08:33:35.747593,CLM,v1,0,0,0,0.00,97.38,0.00,19738.43
2026-03-27T08:33:38.086473,CLM,v1,0,0,0,0.00,97.38,0.00,19738.43
2026-03-27T08:33:40.322010,CLM,v1,0,0,0,0.00,97.38,0.00,19738.43
2026-03-27T08:33:42.707337,CLM,v1,0,0,0,0.00,97.38,0.00,19738.43
2026-03-27T08:33:45.156596,CLM,v1,0,0,0,0.00,97.38,0.00,19738.43
2026-03-27T08:33:47.661429,CLM,v1,0,0,0,0.00,97.38,0.00,19738.43
2026-03-27T08:33:50.107033,CLM,v1,0,0,0,0.00,97.38,0.00,19738.43
2026-03-27T08:33:52.372122,CLM,v1,0,0,0,0.00,97.38,0.00,19738.43
2026-03-27T08:33:54.742634,CLM,v1,0,0,0,0.00,97.38,0.00,19738.43
2026-03-27T08:33:56.948572,CLM,v1,0,0,0,0.00,97.38,0.00,19738.43
2026-03-27T08:33:59.125028,CLM,v1,0,0,0,0.00,97.90,0.00,19789.53
2026-03-27T08:34:01.495628,CLM,v1,0,0,0,0.00,97.90,0.00,19789.53
2026-03-27T08:34:03.860326,CLM,v1,0,0,0,0.00,97.90,0.00,19789.53
2026-03-27T08:34:06.318306,CLM,v1,0,0,0,0.00,97.90,0.00,19789.53
2026-03-27T08:34:08.738208,CLM,v1,0,0,0,0.00,97.90,0.00,19789.53
2026-03-27T08:34:11.119262,CLM,v1,0,0,0,0.00,97.90,0.00,19789.53
2026-03-27T08:34:13.393242,CLM,v1,0,0,0,0.00,97.90,0.00,19789.53
2026-03-27T08:34:15.760611,CLM,v1,0,0,0,0.00,97.90,0.00,19789.53
2026-03-27T08:34:18.175896,CLM,v1,0,0,0,0.00,97.90,0.00,19789.53
2026-03-27T08:34:20.434975,CLM,v1,0,0,0,0.00,97.90,0.00,19789.53
2026-03-27T08:34:22.755000,CLM,v1,0,0,0,0.00,97.66,0.00,19766.02
2026-03-27T08:34:24.837790,CLM,v1,0,0,0,0.00,97.90,0.00,19789.53
2026-03-27T08:34:27.196566,CLM,v1,0,0,0,0.00,97.38,0.00,19738.43
2026-03-27T08:34:29.714453,CLM,v1,0,0,0,0.00,97.38,0.00,19738.43
2026-03-27T08:34:32.609364,CLM,v1,0,0,0,0.00,97.38,0.00,19738.43
2026-03-27T08:34:34.918977,CLM,v1,0,0,0,0.00,97.38,0.00,19738.43
2026-03-27T08:34:37.236442,CLM,v1,0,0,0,0.00,97.38,0.00,19738.43
2026-03-27T08:34:39.488522,CLM,v1,0,0,0,0.00,97.38,0.00,19738.43
2026-03-27T08:34:41.770455,CLM,v1,0,0,0,0.00,97.38,0.00,19738.43
2026-03-27T08:34:44.246557,CLM,v1,0,0,0,0.00,97.38,0.00,19738.43
2026-03-27T08:34:46.595694,CLM,v1,0,0,0,0.00,97.90,0.00,19789.53
2026-03-27T08:34:48.830812,CLM,v1,0,0,0,0.00,97.90,0.00,19789.53
2026-03-27T08:34:51.097468,CLM,v1,0,0,0,0.00,97.90,0.00,19789.53
2026-03-27T08:34:53.428165,CLM,v1,0,0,0,0.00,97.90,0.00,19789.53
2026-03-27T08:34:55.674042,CLM,v1,0,0,0,0.00,97.90,0.00,19789.53
2026-03-27T08:34:58.029143,CLM,v1,0,0,0,0.00,98.41,0.00,19840.63
2026-03-27T08:35:00.095225,CLM,v1,0,0,0,0.00,97.90,0.00,19789.53
2026-03-27T08:35:02.354028,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:35:04.842256,CLM,v1,0,0,0,0.00,99.33,0.00,19932.62
2026-03-27T08:35:07.250615,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:35:09.560729,CLM,v1,0,0,0,0.00,99.36,0.00,19935.68
2026-03-27T08:35:12.015965,CLM,v1,0,0,0,0.00,99.36,0.00,19935.68
2026-03-27T08:35:14.470786,CLM,v1,0,0,0,0.00,100.45,0.00,20045.04
2026-03-27T08:35:16.874328,CLM,v1,0,0,0,0.00,100.96,0.00,20096.14
2026-03-27T08:35:19.077788,CLM,v1,0,0,0,0.00,100.96,0.00,20096.14
2026-03-27T08:35:21.470838,CLM,v1,0,0,0,0.00,100.96,0.00,20096.14
2026-03-27T08:35:23.706406,CLM,v1,0,0,0,0.00,100.96,0.00,20096.14
2026-03-27T08:35:26.166770,CLM,v1,0,0,0,0.00,100.96,0.00,20096.14
2026-03-27T08:35:28.494077,CLM,v1,0,0,0,0.00,100.96,0.00,20096.14
2026-03-27T08:35:30.971296,CLM,v1,0,0,0,0.00,100.96,0.00,20096.14
2026-03-27T08:35:33.380400,CLM,v1,0,0,0,0.00,100.96,0.00,20096.14
2026-03-27T08:35:35.581000,CLM,v1,0,0,0,0.00,101.47,0.00,20147.24
2026-03-27T08:35:37.897330,CLM,v1,0,0,0,0.00,101.47,0.00,20147.24
2026-03-27T08:35:40.119973,CLM,v1,0,0,0,0.00,101.47,0.00,20147.24
2026-03-27T08:35:42.435246,CLM,v1,0,0,0,0.00,101.47,0.00,20147.24
2026-03-27T08:35:44.537225,CLM,v1,0,0,0,0.00,101.47,0.00,20147.24
2026-03-27T08:35:46.766862,CLM,v1,0,0,0,0.00,100.45,0.00,20045.04
2026-03-27T08:35:49.074570,CLM,v1,0,0,0,0.00,100.45,0.00,20045.04
2026-03-27T08:35:51.376065,CLM,v1,0,0,0,0.00,101.46,0.00,20146.22
2026-03-27T08:35:53.440257,CLM,v1,0,0,0,0.00,100.45,0.00,20045.04
2026-03-27T08:35:55.663265,CLM,v1,0,0,0,0.00,100.96,0.00,20096.14
2026-03-27T08:35:58.004361,CLM,v1,0,0,0,0.00,100.96,0.00,20096.14
2026-03-27T08:36:00.261279,CLM,v1,0,0,0,0.00,100.96,0.00,20096.14
2026-03-27T08:36:02.570691,CLM,v1,0,0,0,0.00,100.96,0.00,20096.14
2026-03-27T08:36:04.945213,CLM,v1,0,0,0,0.00,100.96,0.00,20096.14
2026-03-27T08:36:07.245672,CLM,v1,0,0,0,0.00,100.96,0.00,20096.14
2026-03-27T08:36:09.533449,CLM,v1,0,0,0,0.00,100.96,0.00,20096.14
2026-03-27T08:36:11.873965,CLM,v1,0,0,0,0.00,100.96,0.00,20096.14
2026-03-27T08:36:14.168157,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:36:16.555637,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:36:19.026909,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:36:21.351912,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:36:23.435783,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:36:25.826931,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:36:28.106178,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:36:30.549565,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:36:32.617425,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:36:34.841742,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:36:37.151612,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:36:39.525463,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:36:41.936723,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:36:44.075085,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:36:46.645636,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:36:49.326566,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:36:51.783571,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:36:54.350925,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:36:56.806481,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:36:59.103386,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:37:01.497346,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:37:03.789440,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:37:06.200011,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:37:08.623989,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:37:10.631935,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:37:12.893994,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:37:15.114139,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:37:17.398427,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:37:19.659979,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:37:21.926688,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:37:24.240207,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:37:26.326285,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:37:28.760492,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:37:30.878405,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:37:33.373695,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:37:35.666706,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:37:37.911899,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:37:40.245220,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:37:42.534225,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:37:44.711385,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:37:46.949014,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:37:49.257392,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:37:51.584061,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:37:53.954700,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:37:56.271416,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:37:58.615675,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:38:01.001476,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:38:03.069444,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:38:05.327460,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:38:07.624318,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:38:09.979750,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:38:12.205946,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:38:14.366797,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:38:16.635729,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:38:18.855589,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:38:20.870436,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:38:23.074101,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:38:25.401729,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:38:27.655732,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:38:29.869351,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:38:31.995090,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:38:34.356927,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:38:36.566995,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:38:38.952613,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:38:41.115392,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:38:43.430314,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:38:45.609217,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:38:47.951601,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:38:50.222319,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:38:52.502576,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:38:54.760227,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:38:56.838391,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:38:59.169946,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:39:01.682561,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:39:03.911473,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:39:06.160168,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:39:08.469515,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:39:10.490070,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:39:12.969093,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:39:15.293186,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:39:17.489201,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:39:19.930812,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:39:22.207824,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:39:24.586051,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:39:26.879807,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:39:29.204993,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:39:31.551105,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:39:33.780161,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:39:36.203377,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:39:38.577246,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:39:41.042048,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:39:43.230494,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:39:45.494154,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:39:47.586705,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:39:49.910391,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:39:52.271724,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:39:54.601234,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:39:56.873132,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:39:59.034754,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:40:01.408760,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:40:03.705979,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:40:05.953741,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:40:08.437006,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:40:10.753383,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:40:12.984911,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:40:15.392080,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:40:17.803247,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:40:20.313220,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:40:22.635025,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:40:24.997040,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:40:27.306184,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:40:29.658612,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:40:31.805236,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:40:34.081146,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:40:36.384041,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:40:38.548637,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:40:40.791188,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:40:43.011565,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:40:45.075682,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:40:47.461673,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:40:49.692427,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
2026-03-27T08:40:52.062393,CLM,v1,0,0,0,0.00,99.43,0.00,19942.84
