timestamp,symbol,version,total_trades,wins,losses,win_rate,net_return,max_drawdown,final_portfolio_value
2026-03-27T08:51:12.041720,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:51:14.197938,CLM,v1,0,0,0,0.00,99.92,0.00,19991.63
2026-03-27T08:51:16.500824,CLM,v1,0,0,0,0.00,99.92,0.00,19991.63
2026-03-27T08:51:18.513227,CLM,v1,0,0,0,0.00,99.92,0.00,19991.63
2026-03-27T08:51:20.891064,CLM,v1,0,0,0,0.00,99.83,0.00,19982.98
2026-03-27T08:51:23.091567,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:51:25.410496,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:51:27.635297,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:51:29.899067,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:51:32.531287,CLM,v1,0,0,0,0.00,99.23,0.00,19923.24
2026-03-27T08:51:34.623221,CLM,v1,0,0,0,0.00,99.23,0.00,19923.24
2026-03-27T08:51:37.048499,CLM,v1,0,0,0,0.00,100.54,0.00,20053.81
2026-03-27T08:51:39.382040,CLM,v1,0,0,0,0.00,100.22,0.00,20022.33
2026-03-27T08:51:41.399380,CLM,v1,0,0,0,0.00,100.54,0.00,20053.81
2026-03-27T08:51:43.685555,CLM,v1,0,0,0,0.00,100.22,0.00,20022.33
2026-03-27T08:51:46.056906,CLM,v1,0,0,0,0.00,101.01,0.00,20101.04
2026-03-27T08:51:48.395764,CLM,v1,0,0,0,0.00,101.01,0.00,20101.04
2026-03-27T08:51:50.714325,CLM,v1,0,0,0,0.00,99.83,0.00,19982.98
2026-03-27T08:51:52.943365,CLM,v1,0,0,0,0.00,99.83,0.00,19982.98
2026-03-27T08:51:55.014041,CLM,v1,0,0,0,0.00,101.01,0.00,20101.04
2026-03-27T08:51:57.388031,CLM,v1,0,0,0,0.00,100.22,0.00,20022.33
2026-03-27T08:51:59.431710,CLM,v1,0,0,0,0.00,99.83,0.00,19982.98
2026-03-27T08:52:01.740771,CLM,v1,0,0,0,0.00,100.22,0.00,20022.33
2026-03-27T08:52:03.893470,CLM,v1,0,0,0,0.00,100.22,0.00,20022.33
2026-03-27T08:52:06.079601,CLM,v1,0,0,0,0.00,99.84,0.00,19983.76
2026-03-27T08:52:08.401186,CLM,v1,0,0,0,0.00,99.84,0.00,19983.76
2026-03-27T08:52:10.581546,CLM,v1,0,0,0,0.00,99.84,0.00,19983.76
2026-03-27T08:52:12.787570,CLM,v1,0,0,0,0.00,100.22,0.00,20022.33
2026-03-27T08:52:15.183714,CLM,v1,0,0,0,0.00,100.22,0.00,20022.33
2026-03-27T08:52:17.476619,CLM,v1,0,0,0,0.00,100.22,0.00,20022.33
2026-03-27T08:52:19.464112,CLM,v1,0,0,0,0.00,99.84,0.00,19983.76
2026-03-27T08:52:21.729515,CLM,v1,0,0,0,0.00,100.22,0.00,20022.33
2026-03-27T08:52:24.022660,CLM,v1,0,0,0,0.00,100.22,0.00,20022.33
2026-03-27T08:52:26.365951,CLM,v1,0,0,0,0.00,100.22,0.00,20022.33
2026-03-27T08:52:28.471591,CLM,v1,0,0,0,0.00,100.22,0.00,20022.33
2026-03-27T08:52:30.731864,CLM,v1,0,0,0,0.00,100.22,0.00,20022.33
2026-03-27T08:52:32.890373,CLM,v1,0,0,0,0.00,100.22,0.00,20022.33
2026-03-27T08:52:35.047329,CLM,v1,0,0,0,0.00,100.22,0.00,20022.33
2026-03-27T08:52:37.277786,CLM,v1,0,0,0,0.00,99.88,0.00,19988.48
2026-03-27T08:52:39.609493,CLM,v1,0,0,0,0.00,99.88,0.00,19988.48
2026-03-27T08:52:41.984650,CLM,v1,0,0,0,0.00,100.22,0.00,20022.33
2026-03-27T08:52:44.201565,CLM,v1,0,0,0,0.00,100.22,0.00,20022.33
2026-03-27T08:52:46.536375,CLM,v1,0,0,0,0.00,100.22,0.00,20022.33
2026-03-27T08:52:48.679681,CLM,v1,0,0,0,0.00,100.22,0.00,20022.33
2026-03-27T08:52:50.967069,CLM,v1,0,0,0,0.00,100.22,0.00,20022.33
2026-03-27T08:52:53.400434,CLM,v1,0,0,0,0.00,98.84,0.00,19884.15
2026-03-27T08:52:55.580797,CLM,v1,0,0,0,0.00,100.22,0.00,20022.33
2026-03-27T08:52:57.795334,CLM,v1,0,0,0,0.00,100.22,0.00,20022.33
2026-03-27T08:52:59.983558,CLM,v1,0,0,0,0.00,100.22,0.00,20022.33
2026-03-27T08:53:02.336630,CLM,v1,0,0,0,0.00,99.23,0.00,19923.24
2026-03-27T08:53:04.632712,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:53:06.903466,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:53:09.147571,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:53:11.381325,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:53:13.676281,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:53:15.967459,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:53:18.541598,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:53:20.722116,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:53:22.904785,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:53:25.108781,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:53:27.139390,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:53:29.329182,CLM,v1,0,0,0,0.00,100.22,0.00,20022.33
2026-03-27T08:53:31.648974,CLM,v1,0,0,0,0.00,100.22,0.00,20022.33
2026-03-27T08:53:33.811294,CLM,v1,0,0,0,0.00,100.22,0.00,20022.33
2026-03-27T08:53:36.090486,CLM,v1,0,0,0,0.00,100.22,0.00,20022.33
2026-03-27T08:53:38.308482,CLM,v1,0,0,0,0.00,99.90,0.00,19990.06
2026-03-27T08:53:40.652688,CLM,v1,0,0,0,0.00,98.52,0.00,19852.10
2026-03-27T08:53:42.963530,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:53:45.316726,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:53:47.542604,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:53:49.824757,CLM,v1,0,0,0,0.00,100.60,0.00,20060.11
2026-03-27T08:53:52.247077,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:53:54.557146,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:53:56.744015,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:53:59.005612,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:54:01.149884,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:54:03.316903,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:54:05.772409,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:54:08.039416,CLM,v1,0,0,0,0.00,100.22,0.00,20022.33
2026-03-27T08:54:10.502682,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:54:12.770655,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:54:14.986580,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:54:17.264730,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:54:19.466564,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:54:21.674538,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:54:23.939219,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:54:26.115271,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:54:28.355082,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:54:30.385765,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:54:32.725122,CLM,v1,0,0,0,0.00,100.60,0.00,20060.11
2026-03-27T08:54:34.733246,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:54:36.869193,CLM,v1,0,0,0,0.00,100.60,0.00,20060.11
2026-03-27T08:54:39.198320,CLM,v1,0,0,0,0.00,100.09,0.00,20008.95
2026-03-27T08:54:41.372387,CLM,v1,0,0,0,0.00,100.09,0.00,20008.95
2026-03-27T08:54:43.620610,CLM,v1,0,0,0,0.00,100.09,0.00,20008.95
2026-03-27T08:54:45.830731,CLM,v1,0,0,0,0.00,100.09,0.00,20008.95
2026-03-27T08:54:48.239897,CLM,v1,0,0,0,0.00,100.09,0.00,20008.95
2026-03-27T08:54:50.563769,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:54:52.669543,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:54:54.856216,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:54:57.132473,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:54:59.112497,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:55:01.372661,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:55:03.559505,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:55:05.736699,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:55:08.049148,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:55:10.355564,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:55:12.581495,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:55:14.955106,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:55:17.125707,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:55:19.100862,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:55:21.407394,CLM,v1,0,0,0,0.00,100.62,0.00,20061.69
2026-03-27T08:55:23.885873,CLM,v1,0,0,0,0.00,101.01,0.00,20101.04
2026-03-27T08:55:26.150867,CLM,v1,0,0,0,0.00,101.01,0.00,20101.04
2026-03-27T08:55:28.579590,CLM,v1,0,0,0,0.00,99.62,0.00,19962.32
2026-03-27T08:55:30.917309,CLM,v1,0,0,0,0.00,101.01,0.00,20101.04
2026-03-27T08:55:33.128485,CLM,v1,0,0,0,0.00,101.40,0.00,20140.39
2026-03-27T08:55:35.514267,CLM,v1,0,0,0,0.00,101.40,0.00,20140.39
2026-03-27T08:55:37.827783,CLM,v1,0,0,0,0.00,101.40,0.00,20140.39
2026-03-27T08:55:40.174440,CLM,v1,0,0,0,0.00,101.40,0.00,20140.39
2026-03-27T08:55:42.481660,CLM,v1,0,0,0,0.00,101.40,0.00,20140.39
2026-03-27T08:55:44.699531,CLM,v1,0,0,0,0.00,101.40,0.00,20140.39
2026-03-27T08:55:47.250125,CLM,v1,0,0,0,0.00,101.40,0.00,20140.39
2026-03-27T08:55:49.602904,CLM,v1,0,0,0,0.00,101.40,0.00,20140.39
2026-03-27T08:55:51.871348,CLM,v1,0,0,0,0.00,101.01,0.00,20101.04
2026-03-27T08:55:54.091114,CLM,v1,0,0,0,0.00,101.01,0.00,20101.04
2026-03-27T08:55:56.353994,CLM,v1,0,0,0,0.00,101.01,0.00,20101.04
2026-03-27T08:55:58.594454,CLM,v1,0,0,0,0.00,101.01,0.00,20101.04
2026-03-27T08:56:00.873704,CLM,v1,0,0,0,0.00,101.01,0.00,20101.04
2026-03-27T08:56:03.206060,CLM,v1,0,0,0,0.00,102.18,0.00,20218.31
2026-03-27T08:56:05.455400,CLM,v1,0,0,0,0.00,102.57,0.00,20256.88
2026-03-27T08:56:07.683138,CLM,v1,0,0,0,0.00,102.57,0.00,20256.88
2026-03-27T08:56:09.895418,CLM,v1,0,0,0,0.00,102.57,0.00,20256.88
2026-03-27T08:56:12.129501,CLM,v1,0,0,0,0.00,102.57,0.00,20256.88
2026-03-27T08:56:14.166692,CLM,v1,0,0,0,0.00,102.57,0.00,20256.88
2026-03-27T08:56:16.567348,CLM,v1,0,0,0,0.00,102.18,0.00,20218.32
2026-03-27T08:56:18.684158,CLM,v1,0,0,0,0.00,102.18,0.00,20218.32
2026-03-27T08:56:21.103979,CLM,v1,0,0,0,0.00,102.18,0.00,20218.32
2026-03-27T08:56:23.403602,CLM,v1,0,0,0,0.00,102.18,0.00,20218.32
2026-03-27T08:56:25.709630,CLM,v1,0,0,0,0.00,102.18,0.00,20218.32
2026-03-27T08:56:28.072900,CLM,v1,0,0,0,0.00,102.18,0.00,20218.32
2026-03-27T08:56:30.744884,CLM,v1,0,0,0,0.00,102.97,0.00,20297.02
2026-03-27T08:56:32.945489,CLM,v1,0,0,0,0.00,102.97,0.00,20297.02
2026-03-27T08:56:35.251671,CLM,v1,0,0,0,0.00,102.97,0.00,20297.02
2026-03-27T08:56:37.660646,CLM,v1,0,0,0,0.00,103.36,0.00,20335.59
2026-03-27T08:56:39.878957,CLM,v1,0,0,0,0.00,103.36,0.00,20335.59
2026-03-27T08:56:42.436990,CLM,v1,0,0,0,0.00,103.36,0.00,20335.59
2026-03-27T08:56:44.778164,CLM,v1,0,0,0,0.00,103.36,0.00,20335.59
2026-03-27T08:56:47.130575,CLM,v1,0,0,0,0.00,103.36,0.00,20336.38
2026-03-27T08:56:49.348764,CLM,v1,0,0,0,0.00,103.36,0.00,20336.38
2026-03-27T08:56:51.609135,CLM,v1,0,0,0,0.00,103.36,0.00,20336.38
2026-03-27T08:56:53.714362,CLM,v1,0,0,0,0.00,103.36,0.00,20336.38
2026-03-27T08:56:56.202680,CLM,v1,0,0,0,0.00,103.36,0.00,20336.38
2026-03-27T08:56:58.302488,CLM,v1,0,0,0,0.00,103.36,0.00,20336.38
2026-03-27T08:57:00.533572,CLM,v1,0,0,0,0.00,103.36,0.00,20336.38
2026-03-27T08:57:02.873756,CLM,v1,0,0,0,0.00,103.36,0.00,20336.38
2026-03-27T08:57:05.097650,CLM,v1,0,0,0,0.00,103.36,0.00,20336.38
2026-03-27T08:57:07.454211,CLM,v1,0,0,0,0.00,103.36,0.00,20336.38
2026-03-27T08:57:09.751578,CLM,v1,0,0,0,0.00,103.36,0.00,20336.38
2026-03-27T08:57:12.140400,CLM,v1,0,0,0,0.00,103.36,0.00,20336.38
2026-03-27T08:57:14.550361,CLM,v1,0,0,0,0.00,102.70,0.00,20270.26
2026-03-27T08:57:16.940364,CLM,v1,0,0,0,0.00,102.70,0.00,20270.26
2026-03-27T08:57:19.432290,CLM,v1,0,0,0,0.00,102.70,0.00,20270.26
2026-03-27T08:57:21.696448,CLM,v1,0,0,0,0.00,102.70,0.00,20270.26
2026-03-27T08:57:23.988039,CLM,v1,0,0,0,0.00,102.70,0.00,20270.26
2026-03-27T08:57:26.298137,CLM,v1,0,0,0,0.00,102.70,0.00,20270.26
2026-03-27T08:57:28.302020,CLM,v1,0,0,0,0.00,102.70,0.00,20270.26
2026-03-27T08:57:30.642755,CLM,v1,0,0,0,0.00,103.26,0.00,20326.15
2026-03-27T08:57:32.979958,CLM,v1,0,0,0,0.00,102.97,0.00,20297.02
2026-03-27T08:57:35.470195,CLM,v1,0,0,0,0.00,102.97,0.00,20297.02
2026-03-27T08:57:37.786164,CLM,v1,0,0,0,0.00,103.37,0.00,20337.17
2026-03-27T08:57:40.039060,CLM,v1,0,0,0,0.00,103.37,0.00,20337.17
2026-03-27T08:57:42.503975,CLM,v1,0,0,0,0.00,103.37,0.00,20337.17
2026-03-27T08:57:44.782556,CLM,v1,0,0,0,0.00,103.37,0.00,20337.17
2026-03-27T08:57:47.046909,CLM,v1,0,0,0,0.00,103.76,0.00,20375.73
2026-03-27T08:57:49.323401,CLM,v1,0,0,0,0.00,103.76,0.00,20375.73
2026-03-27T08:57:51.728284,CLM,v1,0,0,0,0.00,103.76,0.00,20375.73
2026-03-27T08:57:54.053930,CLM,v1,0,0,0,0.00,104.01,0.00,20400.92
2026-03-27T08:57:56.384483,CLM,v1,0,0,0,0.00,104.01,0.00,20400.92
2026-03-27T08:57:58.658711,CLM,v1,0,0,0,0.00,104.01,0.00,20400.92
2026-03-27T08:58:00.997357,CLM,v1,0,0,0,0.00,103.76,0.00,20375.73
2026-03-27T08:58:03.287928,CLM,v1,0,0,0,0.00,103.76,0.00,20375.73
2026-03-27T08:58:05.638586,CLM,v1,0,0,0,0.00,103.76,0.00,20375.73
2026-03-27T08:58:07.987849,CLM,v1,0,0,0,0.00,103.76,0.00,20375.73
2026-03-27T08:58:10.357981,CLM,v1,0,0,0,0.00,104.15,0.00,20415.09
2026-03-27T08:58:12.555585,CLM,v1,0,0,0,0.00,104.15,0.00,20415.09
2026-03-27T08:58:14.805938,CLM,v1,0,0,0,0.00,104.15,0.00,20415.09
2026-03-27T08:58:17.296622,CLM,v1,0,0,0,0.00,104.15,0.00,20415.09
2026-03-27T08:58:19.840774,CLM,v1,0,0,0,0.00,104.15,0.00,20415.09
2026-03-27T08:58:22.096590,CLM,v1,0,0,0,0.00,104.14,0.00,20413.51
2026-03-27T08:58:24.213558,CLM,v1,0,0,0,0.00,104.14,0.00,20413.51
2026-03-27T08:58:26.492039,CLM,v1,0,0,0,0.00,104.14,0.00,20413.51
2026-03-27T08:58:28.530803,CLM,v1,0,0,0,0.00,104.14,0.00,20413.51
2026-03-27T08:58:30.719363,CLM,v1,0,0,0,0.00,104.14,0.00,20413.51
2026-03-27T08:58:32.953541,CLM,v1,0,0,0,0.00,104.14,0.00,20413.51
2026-03-27T08:58:35.277960,CLM,v1,0,0,0,0.00,104.14,0.00,20413.51
2026-03-27T08:58:37.574141,CLM,v1,0,0,0,0.00,104.14,0.00,20413.51
2026-03-27T08:58:39.785529,CLM,v1,0,0,0,0.00,104.14,0.00,20413.51
2026-03-27T08:58:42.083993,CLM,v1,0,0,0,0.00,104.14,0.00,20413.51
2026-03-27T08:58:44.197428,CLM,v1,0,0,0,0.00,104.14,0.00,20413.51
2026-03-27T08:58:46.470302,CLM,v1,0,0,0,0.00,104.14,0.00,20413.51
2026-03-27T08:58:48.799507,CLM,v1,0,0,0,0.00,104.14,0.00,20413.51
2026-03-27T08:58:51.230463,CLM,v1,0,0,0,0.00,104.14,0.00,20413.51
2026-03-27T08:58:53.405279,CLM,v1,0,0,0,0.00,104.14,0.00,20413.51
2026-03-27T08:58:55.614906,CLM,v1,0,0,0,0.00,104.14,0.00,20413.51
2026-03-27T08:58:58.001199,CLM,v1,0,0,0,0.00,104.14,0.00,20413.51
2026-03-27T08:59:00.220901,CLM,v1,0,0,0,0.00,104.14,0.00,20414.30
2026-03-27T08:59:02.559551,CLM,v1,0,0,0,0.00,104.14,0.00,20414.30
2026-03-27T08:59:04.859486,CLM,v1,0,0,0,0.00,104.14,0.00,20414.30
2026-03-27T08:59:07.252066,CLM,v1,0,0,0,0.00,104.14,0.00,20414.30
2026-03-27T08:59:09.343879,CLM,v1,0,0,0,0.00,104.14,0.00,20414.30
2026-03-27T08:59:11.647031,CLM,v1,0,0,0,0.00,104.14,0.00,20414.30
2026-03-27T08:59:14.016153,CLM,v1,0,0,0,0.00,104.14,0.00,20414.30
2026-03-27T08:59:16.460763,CLM,v1,0,0,0,0.00,104.14,0.00,20414.30
2026-03-27T08:59:18.744579,CLM,v1,0,0,0,0.00,104.15,0.00,20415.09
2026-03-27T08:59:21.277149,CLM,v1,0,0,0,0.00,103.62,0.00,20362.35
2026-03-27T08:59:23.484002,CLM,v1,0,0,0,0.00,103.62,0.00,20362.35
2026-03-27T08:59:25.853917,CLM,v1,0,0,0,0.00,103.36,0.00,20336.38
2026-03-27T08:59:28.069817,CLM,v1,0,0,0,0.00,102.97,0.00,20297.02
2026-03-27T08:59:30.410398,CLM,v1,0,0,0,0.00,102.97,0.00,20297.02
2026-03-27T08:59:32.824686,CLM,v1,0,0,0,0.00,102.97,0.00,20297.02
2026-03-27T08:59:34.896255,CLM,v1,0,0,0,0.00,102.97,0.00,20297.02
2026-03-27T08:59:37.217814,CLM,v1,0,0,0,0.00,102.43,0.00,20242.72
2026-03-27T08:59:39.695947,CLM,v1,0,0,0,0.00,102.97,0.00,20297.02
2026-03-27T08:59:41.829790,CLM,v1,0,0,0,0.00,102.43,0.00,20242.72
2026-03-27T08:59:44.167493,CLM,v1,0,0,0,0.00,102.97,0.00,20297.02
2026-03-27T08:59:46.456992,CLM,v1,0,0,0,0.00,102.97,0.00,20297.02
2026-03-27T08:59:49.010604,CLM,v1,0,0,0,0.00,102.97,0.00,20297.02
2026-03-27T08:59:51.438500,CLM,v1,0,0,0,0.00,102.97,0.00,20297.02
2026-03-27T08:59:53.783512,CLM,v1,0,0,0,0.00,102.97,0.00,20297.02
2026-03-27T08:59:56.065363,CLM,v1,0,0,0,0.00,102.97,0.00,20297.02
2026-03-27T08:59:58.525601,CLM,v1,0,0,0,0.00,102.97,0.00,20297.02
2026-03-27T09:00:00.954085,CLM,v1,0,0,0,0.00,102.97,0.00,20297.02
2026-03-27T09:00:03.355673,CLM,v1,0,0,0,0.00,102.97,0.00,20297.02
2026-03-27T09:00:05.576222,CLM,v1,0,0,0,0.00,102.97,0.00,20297.02
2026-03-27T09:00:07.980999,CLM,v1,0,0,0,0.00,99.03,0.00,19903.48
2026-03-27T09:00:10.297933,CLM,v1,0,0,0,0.00,99.03,0.00,19903.48
2026-03-27T09:00:12.825963,CLM,v1,0,0,0,0.00,99.03,0.00,19903.48
2026-03-27T09:00:15.109812,CLM,v1,0,0,0,0.00,99.03,0.00,19903.48
2026-03-27T09:00:17.196602,CLM,v1,0,0,0,0.00,99.03,0.00,19903.48
2026-03-27T09:00:19.834614,CLM,v1,0,0,0,0.00,103.36,0.00,20336.38
2026-03-27T09:00:22.114686,CLM,v1,0,0,0,0.00,103.36,0.00,20336.38
2026-03-27T09:00:24.355487,CLM,v1,0,0,0,0.00,103.36,0.00,20336.38
2026-03-27T09:00:26.677364,CLM,v1,0,0,0,0.00,103.36,0.00,20336.38
2026-03-27T09:00:29.413079,CLM,v1,0,0,0,0.00,103.36,0.00,20336.38
2026-03-27T09:00:31.650715,CLM,v1,0,0,0,0.00,103.36,0.00,20336.38
2026-03-27T09:00:33.902672,CLM,v1,0,0,0,0.00,103.36,0.00,20336.38
2026-03-27T09:00:36.236656,CLM,v1,0,0,0,0.00,103.36,0.00,20336.38
2026-03-27T09:00:38.443444,CLM,v1,0,0,0,0.00,103.36,0.00,20336.38
2026-03-27T09:00:40.746898,CLM,v1,0,0,0,0.00,103.36,0.00,20336.38
2026-03-27T09:00:43.116414,CLM,v1,0,0,0,0.00,103.36,0.00,20336.38
2026-03-27T09:00:45.301330,CLM,v1,0,0,0,0.00,103.36,0.00,20336.38
2026-03-27T09:00:47.508698,CLM,v1,0,0,0,0.00,102.97,0.00,20297.02
2026-03-27T09:00:50.104123,CLM,v1,0,0,0,0.00,102.97,0.00,20297.02
2026-03-27T09:00:52.309614,CLM,v1,0,0,0,0.00,102.97,0.00,20297.02
2026-03-27T09:00:54.669819,CLM,v1,0,0,0,0.00,102.97,0.00,20297.02
2026-03-27T09:00:56.947310,CLM,v1,0,0,0,0.00,102.97,0.00,20297.02
2026-03-27T09:00:59.256331,CLM,v1,0,0,0,0.00,102.97,0.00,20297.02
2026-03-27T09:01:01.627639,CLM,v1,0,0,0,0.00,102.97,0.00,20297.02
2026-03-27T09:01:03.898986,CLM,v1,0,0,0,0.00,102.97,0.00,20297.02
2026-03-27T09:01:06.266762,CLM,v1,0,0,0,0.00,102.97,0.00,20297.02
2026-03-27T09:01:08.706574,CLM,v1,0,0,0,0.00,102.97,0.00,20297.02
2026-03-27T09:01:10.889973,CLM,v1,0,0,0,0.00,102.97,0.00,20297.02
2026-03-27T09:01:13.397472,CLM,v1,0,0,0,0.00,102.97,0.00,20297.02
2026-03-27T09:01:15.879150,CLM,v1,0,0,0,0.00,102.97,0.00,20297.02
2026-03-27T09:01:18.155215,CLM,v1,0,0,0,0.00,102.97,0.00,20297.02
2026-03-27T09:01:21.365861,CLM,v1,0,0,0,0.00,102.97,0.00,20297.02
